sentence	is_counterfactual
（Kindleがなかったら挫折してたなと思うと、テクノロジーの進歩とAmazonに感謝）・・邦訳本は読んでいません。	0
スイス製の自動巻も所有していますが、最近はこればかり使っています。	0
「面白さ回復（途上）」といったところでしょうか。	0
個人差（子供の個人差:好み）はあると思いますが、５ヶ月の息子は、かなりお気に入りです。	0
うちの子は喜びましたが、場合によってはギャン泣きする子もいると思うので（実際、何人か見かけた）近場に見本が置いてある店舗がある方は、試し乗りされるのをお勧めします。	0
某レンタル最大手のアプリはスムーズでしたのでそちらだけにしようと思います。	0
色も、どんな服にも合わせられそうでよかったです。	0
角度30度ですので、バイクには丁度良いです‼	0
思ったより安く購入でき満足です。	0
蓋をシェラカップに替えていれば、ガスストーブも収納できます。	0
ミニルーターの固定用、として考えるならいい製品だと思います。	0
本体の操作は英語表示ですが簡単なので、これなら、日本語版を購入する必要は全くありません。	0
ハッピーエンドものは良いですね。	0
お値段が高いので、かなり悩みましたが、本当に買ってよかったです。	0
ただ、前述の通り「96時間」のようなリーアム・ニーソンのアクションが好きならあまりオススメはできないかもしれない(全くないわけではない)。	0
子供の性格も影響受けると思うので、おもちゃ屋さんに展示品あるなら・試してみてから購入した方がいいです。	0
これさえあれば簡単につなげますし、・特に大変な設定作業もありませんので・値段もさほど高くもない純正品をお勧めします。	0
イラストのみでもかまいませんから、ヘルメット右側への装着方法やアーム切断による最適化、顔のどのあたりに来るようにするとよいかなどの記載があったら★★★★★でした。	1
簡易包装で箱と説明書の実物がないのは気になりますが、価格もお手頃ですし自動巻きに興味があれば購入して損はないと思います。	0
台詞部分を省いてあるのも、むしろ音楽に集中できて良いかも。	0
形もわずかに小さく掴みにくい、もう少し大きくして欲しい。	0
皆さんが口をそろえて言っていた通り、音が良いです。	0
今後、はやるとおもいます。	0
こちらの言い分を聞いた上で、原因調査のため送り返してくれれば、代替品を送るとのことでしたが、それでは、代替品が届くまでコーヒーが飲めないというと、先に代替品を送るので、届いたら購入品を引き換えに着払いで送り返すということにその場で変更してもらえました。	0
もちろんデジタルとまでいきませんがアナログとしては最高品質だと思います。	0
一方、ポップスを極めたかったはずの彼女、拘りがある中での名曲ぞろい。	0
カメラ設置面とグリップの高さがあと１０ｃｍ程高いものがあればいいですね。	1
消耗品として考えたほうが良いかもしれない。	0
現在の「ラヴメタル」という形容をするバンドではなく、初期の冷厳なる石窟や壁画を彷彿させていたゴシックという形容が似合っていた頃の音楽的な雰囲気もあれば、前作のようなスカパー的な味も感じれる雰囲気もある。	0
(と思うのは私だけ?	0
私は技術者の端くれで開発側の人間ですが、機能を感覚的に使いこなせるようになるまで思ったより時間が・かかりました。	0
ただし、持ち歩くにはやや重いのが気になりますが、それよりも性能重視であれば買いだと思います。	1
さらにクレームをいれると、入荷未定（半年先あるいは、このまま廃盤の可能性も示唆）との回答を提示したうえで舌の根も乾かないうちに販売を再開されている（ように個人的に感じています）ところがこの商品にたいする不信感をかき立てられます。	0
またACアダプターも2Aできたらそれ以上で・充電すれば1日にはならないはずと。	0
おそらくこの部分の重量が軽いので時計全体が軽く感じられるのでしょうね。	0
そうすれば、市場がもっと拡大するよ。	0
長時間点灯した時の放熱対策はしていないと思うのでそのあたりはブログなのどのレビューを参考にした法が良いかもしれません。	0
思ったより明るく良かったです。	0
静かな店内では非常に良いです。	0
できれば、押している間は連射してくれる機能が欲しかったですね。	1
なんで付属品にしてくれないんだろうっていうくらいの品です。	1
)ものにも興味があり、この価格帯ならいいかと軽い気持ちで買ってみたら予想外の高音の抜けの良さに驚いた。	0
ほとんど手元の明かり用なのでピクサ１でも良かったかもしれない。	0
つま先やサイドにも穴があるので、ジャストサイズであれば、海や磯で遊ぶにも良いかも知れません。	0
１曲目の「Ａniｍal（Ｆ＊＊ｋ Ｌiｋe Ａ Ｂeａsｔ）」はめちゃくちゃかっこいいです。	0
Gone Girlで著者が見せた、登場人物の視点を交互に変えつつ、読者を欺く驚くべきトリックが今作でもその片鱗を見せており、・中盤にはかなりの衝撃の展開があります。	0
と思ったが、箱の写真と見比べるとスイッチのランプが押しても付かない・・・もしかしてと電池交換したら、直ぐに同期を始めましたよ。	0
カメラを買ったら、三脚と、これも必ず必需品だと思いました。	0
私ならサポートがしっかりしている所ならコストパフォーマンスを取りますけどね。	0
以前購入したＢａｂｙ－Ｇもバンドがカッコ良くて買ったのですが、数年後に注文したら、もうないと言われてしまったので、今回は早めにバンドのみも購入しておこうと思います。	0
「母さん、あの酒は強いね」もまぁまぁ、良かった。	0
子供にとっては手に馴染んで遊びやすいと思います。	0
とにかくこの値段を考えれば文句のつけようがなく、コスパは最高だと思います。	0
スミヨセ・アングルも持っていますが、やはり一番重宝するのはこのトルクアダプタでしょう。	0
作者は最初の2作でネタが尽きてしまったのでしょうね。	0
クレア・フォーラニってもっと人気が出ても良いと個人的には思うのですが・ハッキリ言って彼女に惚れました。	0
いつもメンズ用の時計を使っているので大丈夫かと思ったのですが、ベルトが長く普通に巻くと5cmくらいはみ出ました。	0
コンパクトで場所を取らないのが良いです。	0
しいて言えばクラウンの下が開いてしまうので、市販のマッドフラップか自作にて垂れをつけると良いかも知れない。	1
非常用にも使えると思います。	0
下地の木部（耐火ボードの裏側なので目に見えない）があるところを探してねじ込まなくてはならない。	0
流石「中国製」、目視検査や振動検査などしていないのでしょう。	0
GERBERの製品にはお馴染みのマニュアルとか付いてますが・・・普通に軽くて便利・アルミの方が良いのかと思ったのですがそれ程重くも華奢でもありません・・結構単純に頑丈ですので長持ちしそうです。	0
リュックなどに適当に放り込んでおくには頼りないけど・そういうときは幅広のゴムバンドでとめれば見た目もなかなかいいですよ。	0
マグライトをLED化してバッテリーが弱くなっても明るさがあまり変わらなかったり・バッテリーが長持ちするのはいいんですが・この価格ならもっと小さくて100ルーメン以上のライトが買えるので・マグライトを諦めて買い替えてしまう人も多いとは思いますが・それに見合う価格かどうかはマグライトへの愛の大きさ次第じゃないでしょうか。	0
天国のカールとデニスもきっと、微笑んでいるのでしょうね。	0
少しの埃でも気になってしまうかたは購入は控えたほうがいいと思います。	0
また、注ぎ口から下にオイルが垂れて行く時もあります）・・オイル切れが良く垂れてこない他社製品もあるので、もう少し頑張って欲しいところです。	0
”１”に在った何とも言えない緊迫感が欲しかった。	0
全て同じ型から製作していれば、このとおりです。	0
今のところ快調に使えているので良いですが。	0
・・汗っかきの私の時計バンドは革で、夏になるとバンドの革が汗でぬれてシミになり、いやでしたが購入した時計のバンドはゴム製なので、・汗をかいてもシミにもならず快適です。	0
コスパはいいと思います。	0
・アナログ的なVrなら簡単だと思うが、ボタン操作なので瞬時に録音レベル変えるのが難しい。	1
話題にくらいなるだろうと見始めました。	0
レヴﾕーにあるように太いですが、いいと思いますよ。	0
でしゃばらないディレイと自然な残響なので、・ハードロック・ヘビーメタル系のギターには、・よく合っていると思います。	0
■注意すべきこと・1.	0
いいですねぇ笑・丈夫ですし、履きやすいし、見た目もおしゃれな感じで好きですねぇ！	0
PCの音を302USBに出力していればマイクを302USBにしたときにPCの音も出ます。	0
レンズキャップを撮影するたびに外したりはめたりという手間を考えれば、これがあればその煩わしさは解消されます。	1
キューブリックという名だけで見たら後悔する人も少なくないのではないかと思います。	0
使い方によっては、満足できない方もいると思いますが、他のペンに比べて使い勝手がすごくいいと思います。	0
ポワロによれば、彼は、いろいろな情報、事実、証拠などから重要なものを論理的につなぎ合わせて、犯人は誰かを見出すという。	0
小さいので邪魔にならず良いですがレンズの劣化が早いですね。	0
強いてあげるならばトレブルが効き過ぎかな。	0
私はガッチリ系なので、適度にゆるくてちょうどよかったですが。	0
割と丈夫ですが、もう少し本体の深さとサイドポケットに伸縮性と深さがあれば申し分ないが安いので贅沢かな？	1
このただのアダプターのコストパフォーマンスを考えたら☆２あたりが妥当ではないかと思います。	0
粗悪品もいいところ。	0
DACに繋げるのなら光デジタルでも可能ですが、光はゲーム機など他の接続機器で使っていたので空いている端子が同軸しかありませんでした。	0
LEDに交換時、ウシオのハロゲン型は色が変わらず良かったのですが、・特殊なG4の器具なので、とにかく不安。	0
ただこの樹脂パーツは、洗車をする上で気にすべきポイントでもあります。	0
一度設定すれば放置ですし。	0
両書を読んで思ったのは、脳がアイデアを生み出すプロセスというのは万国共通なのかも、ということです。	0
ＣＫＳ９０もすごくいいですが、値段が安い上に、・私は音がこちらの方が好みなので、迷っている方にはおすすめします。	0
その点でこのRAMマウントシリーズは質実剛健といったら良いでしょうか。	0
イオスムービーを謳うのであれば、関連する機器をカバーして欲しいです。	1
USBポートが２つしか付いていないMacbook Airを使用しているので、もう少しコンパクトになってくれると持ち運びができて､もっと便利になるだろうなと思います。	1
ヨークシャー訛りが出てきますが、読んでいるうちに慣れるので問題ないと思います。	0
収納能力は少し物足りなさを感じる時はあるけど、・カメラとレンズ２・３本なら問題なく入るかな。	0
スカイコクピットのシリーズは黒が基調のものがほとんどのように思います。	0
とても軽い使いやすいフ-ドでした逆さにするとしまえるのが良かった	0
初め３個注文し、非常に明るくて、お買い得と思ったのですが、１個がちらつきがあって返品。	0
品質については充分と思います。	0
NRFは・新進気鋭のフランス文学界の花形と主張していたので、創立者の一人、アンリ･・ゲオンががスワン家の方は暇でしょうがない人の文学と言った1914年1月、・この事件を悪化させます。	0
一見大きいかと思いましたが、すぐに履き慣れました。	0
挽いている最中も上皿から飛び散らないよう蓋があり便利ですが挽いたコーヒーが溜まる引き出し部の勘合がもっとしっかりしていればよかったです。	1
ちょうど食べている間にお湯が沸く感じで、燃料も無駄にならず、早く湧く感じでした。	0
普通の安いクロックスでも良かったかなと思っています。	0
内容的にも、’The Lincoln Lawyer'の続編の・ようになっていることから、本作は映画化を記念して書かれたものなのかなと思ったりした。	0
バービーに対してフィアットは小さめなのですが、30cmの人形に・合わせるとなると車が大きくなりすぎてしまうのでしかたないのでしょう。	0
Amazonに交換してもらおうかと思ったのですが、時間がかかりそうだったので、・メーカーに直にメールしたところ、次の日には不足品が届きました。	0
なぜ音楽雑誌ではネヴァーマインドの方が評価されているんでしょうかね。	0
また、amPlugキャビネットと合わせて、普通のアンプとしても使える。	0
普通に使うのであれば、便利です。	0
私の場合、プリアンプから分岐させたモニター用の信号に凄まじい音量のハムノイズが載っていたのですが、・これを（ゼロではないにしろ）伴奏と合わせれば気にならないレベルまで減らすことが出来ました。	0
子供がとても気に入りました、・また 今度は色違いを注文しました・またよければ、注文したいと思っています	0
しばらく使ってみて壊れなければ儲けものって感じでしょうか。	0
フードを付けると、見た目が良いかなと思って購入しました。	0
が、そんなには目立たないでしょう。	0
思ったより癖はなく、幻想的な空気感やスケール感がよく出ていると思いました。	0
ちなみに手首は細い方だと思います。	0
もう少し高解像のものや動画が撮れるものがあれば、是非購入したいと思いました。	1
良かった点・・しっかりした作りで本体を傷から守ってくれそうです。	0
買って良かったです！	0
iPodは古くても全然問題なく聞けるので、活用させる為にならおすすめです。	1
探していたものが入手できてよかったです。	0
数年、ヘタすれば10年近く不具合無く使えるバッグをそこそこなお値段で購入する。	0
ひとつ小さいサイズがいいとあったので、普段24.5で8サイズにしたのですが、ホントにピッタリだったので、9でもよかったかなぁと思いましたが、楽にはけそうでデザインもカワイイです。	0
色合いがイメージと若干違いましたが、普段遣いには良いと思います。	0
今は１０ヶ月ですがかなりお気に入りで楽しそうに「きゃっきゃ」いいながら遊んでいます。	0
電子書籍なら日本語文庫の半額以下だしね！	0
本体には、まったく計測数値などが表示されず不便かと思っていましたが、iPhoneとの連動がこれほど便利とは。	0
かなり長いので、読むのに時間がかかりましたが、それに見合う価値のある作品だと思います。	0
写真で見るより手にして見ると想像以上に良かったです、値段もリーズナブルだと思います、今まで電池式を使用しておりましたが防水機能に・問題が起こるとのことでメーカー出しになり時間も掛かり不自由をした経験が在り今回この時計を購入しました。	0
原因は不明ですが、代替品で使用できるようになり助かりました。	0
Ｄｉｇａの操作なら家族もでき、大画面テレビでスカイプが使え、相手画面には１６：９で表示されます。	0
大きさはスマホと同じくらいなんですが・重さは携帯するにはもう少し軽ければ・なおいいです。	1
洋書らしく色使いが大胆だったり参考にしたいと思いました。	0
この値段なら満足です！	0
これはアート系の本では致命的だと思います。	0
設定の階層構造をつかむことが、キモと思います。	0
指紋のつきにくいタイプ、保護フィルムなしで50円でも今より低価格だったら★5ですね。	0
その'1 履いているのも忘れる程に軽くて良い商品です・・その'2 何方かレビューに書いてありました通り膝が曲がらないので急いで歩くと前につっ転びそう・・本当に残念です途中で鋏を入れて切ったらどうかと思う程〜	0
足が細くまとめられるため、収納もしやすいと思います。	0
アルバムの感想はまだ出来ませんがスティーブが世に出した初ソロアルバムを堪能したいと思います。	0
カポタストを装着したまま使用できればよかった。	0
ＣＤ自体はとてもよかったのですが、歌詞カードがありませんでした。	0
私はWindows PCを使用しましたが、kindleやAndroid、iOSで一部又は全部を代替できると・思います。	0
ロシアバージョンも雰囲気があって良かったです。	0
また、旅行のガイドとして地図は見え難ければ致命的だ。	0
思ったよりも周りを照らすのが明るくて、しかもライト部を前傾させることが・できるのでエサ付けのようなピンポイント照射も問題なしでした。	0
思った以上に実際の内寸は小さいです・・・・他の方のレビューにもあるとおり伸びる素材になっていますので、もう少し大きいサイズのものも入りますが、上記実寸サイズの＋1cmまでと言ったところでしょうか？	0
それがなければ良い製品だったと思います。	1
レビューに書いてあるように確かに抜き差しが固いような気もしますが、このくらい硬くないと充電するソケットを2つ差し込むと重さで外れる可能性があると思います。	0
（手持ちの古いｃｄの音は健全です）化しているのは明らかで、良心的なエンジニアは決してやらないレベルでしょう。	0
腰ホルダーの回転案外使える、ただE21は後ろ押しボタンスイッチなので単に押すと前に出るだけ、・スイッチのONにはならない。	0
以前にも似た商品はあったと思いますが、これはツールの選定と「真ん中の穴」のちょっとした気遣いが嬉しいです。	0
音楽を携帯して聞くという目的だけなら十分です。	0
まぁ以上の三点が苦にならない方には最高のマウスなのではないでしょうか。	0
Blue toothの有効範囲は思った以上に強いのかもしれない。	0
暗殺のアイデアがいちいち面白いわけなんですが、欲をいえば、もうちょいSASの凄さを加味してもらいたかったです。	1
数あるヘッドフォンアンプの中でも抜群に安く、十分な機能性を持ち、音質もPCのオンボードなんかよりも間違いなく良いです。	0
胸部の無理やり感は大幅な改造をしなければどうにもならないですが、その分メカディティールがあるのでチャラかな？	0
使用感は満足ですが、充電効率が上がった感じは無いので少し残念だと思いました。	0
大容量なので使い勝手も良いと思います。	0
ただ右側のボックスはペットボトル用として使うと思ったより容量が少ないかな	0
ギターは長い間触っていなかったが、これならいつでも手軽に楽しめる。	0
エフェクトが欲しくなったら次のステップへ行けば良いと思います。	0
これがよかったのか、１０カ月くらいで歩きました。	0
紙の方が目に優しいと思いますが、それ以上に、気軽に持ち運びできていつでも好きな所から読める、というのは非常に大きなアドバンテージです。	0
重ねて持って充電するのも在りだと思います。	0
賛否両論かな、そう思いました。	0
しかし、映画を見ればわかりますが、「ブラックホールは近づいてみるとこんな感じのはず」といった特定の部分にのみリアリティが追求されているのであって、映画全体としてみると完全にフィクション、ご都合主義、無理やりグッドエンドなヒューマンドラマになっています。	0
薄さもいいし、値段的にもいいと思います。	0
キットにSWITCH付の底部の蓋も入ってますが、これが無しのキットも同じメーカーから出てますが不思議なことに無しのほうがキット価格が高いのはなぜでしょうか？	0
特に気軽にお茶を入れる時など、最高のお供になると思います。	0
ピッタリサイズがいやで、ゆったりと履きたいなら1cm以上は大きいサイズを選ぶのが	0
プレイリストは、作成したあと必ずメモ帳等で開いて、フォルダの指定など間違っていないか確認した方がよいです。	0
上を見ればキリがありませんが・家練やちょっとしたアコースティックライブで十分使えます。	0
適当なページを開けて前後にスクロールするという大変面倒な移動をしなければなりません。	0
電子版の購入を考えられている方はその点に注意された方が良いかと思います。	0
SFすぎるんで、だったらもっとばかげていても良かったかも！	1
(スケッパーで削ってますw)・上記のマイナス点はありますが足元を気にせずにガンガン作業できる点ではとてもいい靴だと思います。	0
【操作性】・・ 少し操作を覚える必要がありますが、パソコン使える方ならすぐに解ります。	0
CDやDVDのように、もっとてごろなねだんになってほしい。	1
青いオリーブの種抜きに使用できたらいいな・・と購入しましたが、これは完熟オリーブ・チェリー用だったんですね。	0
単純に私が知らない記号で、わかっている方にはなんともないことかもしれませんが!!・・１モチーフだけでも充分楽しめますが、繋いだらもっと楽しめるだろうなという創作意欲がわいてきます。	0
もしジャンパルーを買っていなかったら、と思うとゾッとするくらいです。	0
この映画は面白い内容だと思いました。	0
僕なら国内版は買わない。	0
この場合、体の左右中心部分へ固定できる製品を検討された方が良いかと思います。	0
欠点をあげるとすれば、紐が無かったことです。	0
商品の紹介にあるとおり、角の部分はクッションになっていて、落としても衝撃を吸収してくれそう。	0
（音量の取れるイヤホンなどでは、この目的では必要ないと思います）・'Aプレーヤー本体のバッテリー消耗を少しでも抑えたい人。	0
すごく難しい英語ではないので・英語に慣れていない人でもある程度読めると思うし、勉強にもなるだろう。	0
カメラ付属のキャップは撮影時に取り外し、取り付けをいちいちやらなくてはならないので・自動で開閉してくれるこのキャップは必須ですね。	0
(しかし水をいれっぱなしにするとプール内がぬるぬるになるので定期的には入れ替えるのをおすすめします)・単なるカバーとして購入しましたが、私のカバーにはINTEXのロゴが大きく印刷してあり(写真では無地ですね)かっこいいです。	0
多分USBポートがついていますというおかざりでしょう。	0
英文パターンをよく利用するニッターならば持っていても損はないと思います。	0
取り付け角度の調整は、一旦ルータを取り外さなければならないのが不便ですね。	0
大変良い出来だとは思いますが、サラの心の内を表現するのには、文章の力のほうが優っているように・思えます。	0
経年劣化といったところでしょうか？	0
「JAPAN以外はダメ」という人ならば、選択肢から外さなければならないでしょう。	0
レンタルしなければよかった。	1
コージーは当日風邪気味だったらしく、彼のベストプレーとは	0
女性にも男性にも料理をしてみようかなと思わせる一品だと思います。	0
唯一不満があるとすれば、挽いた粉がたまる「引き出し」の高さが足りないこと。	0
シガーソケットへの収まりがよく、露出も小さいので邪魔にならないのもいいですね。	0
あのすらりとしたプロポーションの再現や、関節の動かしやすさ、・交換パーツの脱着のしやすさもなども◎ですが、特に素晴らしいなと思ったのは、・表情パーツのすべてがアニメの印象と同じだったことです。	0
旅行などで大変約にたってます・買ってよかったとおもいます・色もシンプルで以外と携帯しやすいです	0
雑音も少なく今まで利用してきた中では一番良いのではないでしょうか。	0
もう少し可愛げのあるキャラにしてほしかった。	1
脱出できないので、ちょっと家事をするときに助かりました！	0
小さくて、軽くていいです。	0
現状は満足ですが、もう少し早く（こどもが大きくなる前に）知っていればいろいろ便利だったのに…	1
最終的にはそういう結末になるとしても、ギャング映画になっていたので、ルーシーの進化していく過程もちょっと乱暴すぎました。	0
「一部火力にムラがある」ことが気にならない人はこれで十分だと思います。	0
久しぶりに「もっと早く買ってれば良かった」と思わせてくれたマウスです・・◎ イイところ	1
届いた感想はとてもいいです、最初背面のプラスチックが傷だらけ汚いと思ったのですが、両面にシートが貼ってあって剥がすととても綺麗でした。	0
とてもリーズナブルで、良いと思います。	0
軽自動車のシガーソケットに取付けようものなら、膝に当たるんじゃない？	0
それでも買ってよかった。	0
思ってた通りのサイズ感で書いた雰囲気もイメージ通り！	0
どのスマホもそうだと思いますがやたらと電池切れで電源が落ちがち。	0
また他のチャンネルチャンネルと違いプリゲインの設定を含めこの製品でのエフェクトはRCAジャック入力に対してはかからず、さらにヘッドフォン端子のボリュームのわきにパネル表記されている2TR/USBの入力スイッチは無効でヘッドフォンによるモニターはできませんでした。	0
誤差は、特に気にならない程度でした。	0
後付けで付けるには数万円の出費になる事を考えれば安い。	0
手触りやクリック感、回す際のスムーズさが心地良いです。	0
日本語の説明書が見たければweb上で入手可能。	0
装着感は良いです。	0
同サイズでもクロックスバンドより造りが大きいので、クロックスバンドのジャストサイズよりワンサイズ小さいサイズでジャストサイズ、同サイズでゆったりめだと思います。	0
もう雨です滑ることはないでしょう。	0
嫉妬を・感じ、娘のシュザンヌと結婚を目論見、マドレーヌの不貞を理由に離婚し、・終にシュザンヌを奪い結婚し、まだ一途に愛してるマダム・ヴァルターの意思・を無視して、デュロアは勝利し、夢みた全て、資産、悪評を手にし、さらに、・内閣の総理、副総理を目指します。	0
プロやプレスならいい場所確保できるんだろなぁ…	0
迫力の映像は元より、笑ってしまうシーンや主人公の内面の変貌過程、原作になかった制約などが・原作とは一味違った良い作品を作り上げていると思います。	0
音質：これを通しても劣化を感じることなくとてもいいです。	0
でも孫たちは大喜びでで良かったです。	0
証券取引の厄介なテーマをとりあげているものの、証券・金融関係者だけでなく万人向けの読みやすい作品になっているといえるだろう。	0
肩の力も入りすぎず、かつ緊張感も本家へのリスペクトもある好盤だと思います。	0
明るさももう少しあれば嬉しいですが、この光の色で明るいと眩しすぎるかも。	1
カバーに両面テープで貼り付けて使用中・EQはもう一つですが(笑)フラットは聴いてて楽しいです もうこれなしでは音楽が楽しめなくなりました・ 音的にも不満な点はないですが、ボリュームがもう少し細かくして欲しい ここだけが惜しいです  なので星ひとつ減らしました	0
こちらの商品にはポケモンを飾るためのスタンドが付いているのも良かったですね！	0
自分たち作のレゴシティを・ミニフィグ乗せて サイクリングすることでしょう。	0
安いアンプ使うよりだったらこっちのほうがいいんじゃないかな…	0
中身は無事ですが(笑)・・どうしてもLow Profileで使いたかったのでちゃんとショートブラケットがついてて一安心です。	0
なんて思っている人は 絶対聞いてみるべき。	0
昨日家に届き、つけたところ画質もすごくよくなり、手触りもよかったです。	0
しかし強度のしっかりとしたゴムが伸び縮みするように作られているので、かなり大きめのライトも差し込めるように思います。	0
重装備用にもう少し大きいものもあるといいかもしれないです。	1
ベルト交換をすれば全く問題は無い話しなのですが基本的にスウォッチショップ(直営店)のみでの対応とのこと、私の地元はスウォッチショップが撤退しアフターサービスが不便なため他メーカーに買い換えました。	0
家族ってこんなだったら楽しいですね。	0
価格も、上昇傾向にあるため、検討中の方は、容量の大きいものを選ばれると、後々便利に感じられることでしょう。	0
重さ的に大丈夫だと思いますが。	0
なるべくスナップなど機動性のじゃまにならないように作られてる点は評価出来ます。	0
ライン入力が２系統あるので、初めは迷いましたが、スカイプとエレキギターのライン入力・を両立させるには、ライン入力は 2-TRACK を選択しなければならないということが分かり・ました。	0
ＴＶ画面でも大型タイプがより有効と思います。	0
清浄機は抜けることはなかったですが、同時に使いたかった１００Vコンセントを使うためのコンバータはダメでした。	0
購入を検討されている方は多少の傷や汚れがあるかもしれないことを納得の上で注文されるといいかもしれないです。	0
スマホの電池切れが気にならなくなりました。	0
オプションも良いですね。	0
価格がもっと安いもので良かったので、星ひとつマイナス。	0
マントの☆マークの接続穴及び接続ピンも☆マークと同じホワイトで塗装してやると、見栄えがよくなると思います。	0
焼きこみに関してはエラーは一度もありません）・・コストパフォーマンスも高く、とてもお勧めだと思います。	0
可哀想に、スタイリッシュが売りの本体としては、よく頑張ったというところでしょうか。	0
真剣に望み続ければその希望は実現すると言うことをいろいろな例を上げて記述されていた。	0
ちょっとスパイスの効いたアニメもみたいなぁ、とか、与えられた役割を超えてトップとったる〜的なアニメも見たいなと思う今日この頃です。	0
ベルト部分はプラスチックなので使っているうちになじんでくるかなとも思ったのですが、どうしても気になるのが秒針の音です。	0
裸足ではまだ余裕がある感じですが走っても脱げるほどではなく、靴下を履いても履けるのでちょうどよかったと思います。	0
FPSプレイヤーの自分としては、応答速度はある程度あれば十分（人間の神経じゃ微妙な応答速度の差なんて分かるわけないので）、そして暗視よりも鮮やかさ（敵とオブジェがすぐに区別できるか）のほうが重要です。	0
って人ははなっから買わないと思いますが・一般的にスピーカーから音を出したい！	0
』と思いましたが、・薄型なので付けていても邪魔になりません。	0
秒針の音が大きいですが、顔を近づけなければ気になりません、わたしは！	0
これは通常マクロレンズの最低撮影距離はセンサーからの距離であるが、これはレンズ先端から21cmなのでセンサーからの距離は実質37cmとなり、手を伸ばせば思ったより撮影距離が取れるのでそっと近づけばチョウにも結構使えました。	0
注意点は安価ながら初心者向け商品ではないのでコード類は付属していませんし、PC直繋ぎでは使い物にならない点です。	0
風通しのよいところでは役に立ちません。	0
私の様な小市民用に国産大衆車にマッチした商品があれば、良いとおもいます。	1
無理もありませんが、きっと勘違いされたのでしょう。	0
このミラーでチラッと後方の状況を見て、最後は自分の目で確認するという使い方で、振り返るという動作がかなり減り楽になったと思います。	0
サンダルの裏に滑り止めがされていていいですよ＾＾・ママ友も「欲しい〜」と言ってました♪	0
二泊三日の富士山登頂に携帯しましたが、スマートフォンのバッテリー切れに対応し、充電時間は思ったより早かったです。	0
一曲目はメタラーなら聴いておくべき名曲です。	0
自分好みのシンプルで見やすいデザイン（そして、お試しで買える値段）のものが欲しかったので、この腕時計を購入しました。	0
そもそもマグネット式が良かったのか…	0
温度調整しなくても良いからその機能がないのだと思います（笑）。	0
角度変更の機構が付いていますが、適度に力が必要で勝手に角度が変わってしまう事もなくいい具合ではないでしょうか。	0
自分の購入した物が外れだったのかもしれませんが、こんなに切れるなら有線にすればよかったと後悔しています…	1
オンオフのスイッチがなく、コンセントの抜き差しで電源を管理するのも最初は戸惑いましたが・慣れればさして問題ではなし、かなり満足のいく買い物だったと思います。	0
更に切替ＳＷで、ペンドラの切替ができれば、いいですね〜。	1
かっこよかったのだ！	0
とはいえ慣れると、あまり力を入れず、壊れそうにならないようにぐぐっとはめる事ができるようになりました。	0
使い方が仮に悪いとしても、ミリタリー仕様って、そんなにヤワなのか？	0
言語学に興味のある方には良いと思います。	0
価格がもう少し下がってくれればいうことなしですが、素材のよさを考えると仕方ないでしょうか。	1
直ぐには切れないと思いますが、引っ張りながら付ける物ですから劣化で切れたらお終い？	0
取説が間違えているのでしょう。	0
メーカー品の、同様の商品に比べればキリが無いが、この値段では求めすぎだと思う。	0
もっとすっきりしたのを買えばよかったと、ちょっと後悔してますが、まあ安かったので仕方ないです＾＾普通に使えますが、次は買わないね	1
アイドリングの音は良いのですが、やっぱり勝手に音が乱れます。	0
フル充電すれば一日中電池が持つのでめちゃくちゃ助かっています。	0
まぁ以上の三点が苦にならない方には最高のマウスなのではないでしょうか。	0
走るコースは都会のビルの真ん中ですが、自宅屋上は見晴らしも良いのでやはり捕捉機能が弱いんだと思います。	0
ファンなら買いなさい！	0
少し遅れてついてくる感じや、文字の最後が勝手に跳ねやすい・・・・補正が効きすぎているんだろうか？	0
使い方は毎日は使わず平均すれば週に3日程度ですが、数日充電しっぱなしにしたり、完全に放電したり、わりと粗く使ってます。	0
なぜ改善されないのだろう？	0
内容は、科学的な考察をもっと深く欲しいところですが、それを補う良さがある作品かと。	0
Echoes や Gaia はフォーク/トラッドの香りがほんのりとする良い曲だと思います。	0
私でも読めたので、皆さんにも必ず読めると思います。	0
実物はもっと高級感があり、イイ！	0
音は70年代風でクリーンならツインリバーブ、歪ませるとマーシャル（かなり歪みます）かな？	0
ただし、私が詰め込み過ぎなだけか思ったよりも手前の一番大きな場所の前後の奥行の伸び幅が狭いです。	0
BEHRINGER MIC2200 ULTRAGAIN PRO マイクプリアンプと一緒に使ってますが、この価格なら置き場所さえあるなら購入すれば良いと思うよ。	0
欲を言うならばベルトにもう少し重厚感が欲しいです。	1
ＳＦ映画としてはなかなかの出来ではないでしょうか。	0
この値段でこのクオリティなら文句なしです。	0
最後に、Kindleの宣伝になりますが、本（英文）の価格も安く、移動時も携帯に便利で、保管スペースも要らないので、非常に助かっています。	0
感度も他のマウスに比べ、それ以上だと思います。	0
容量が大きい方が便利と思いこれにしましたが、自分の使い方ならもう少し容量が小さくても軽いほうが良かったかもしれませんが、まあ満足しています。	1
【マイナスのポイント】・普通のMicro-USBケーブルだとNexus5は高速充電モード(AC)にはならないので、付属の急速充電用のケーブルを使わないとせっかくの高出力電流のメリットが出せません。	0
しかし安価な商品ですので、２年持ってくれたら、いいのですが（笑）	0
量販店より安く購入できたのでよかったです。	0
その辺の使い勝手はこれから練られていくのでしょう。	0
